Incident ID,Year,Month,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive,Actor type,Actor name,Details,Verified,Source,ActorGroup
939,2009,8,TD,Chad,Wadi Fira,Megri,Iriba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Unknown,Public location,Unknown,Unknown,Unknown,1 INGO female national staff stabbed in arm by unknown attackers.,Archived,Focal Point,Unknown
867,2009,8,Unknown,Chechnya,Grozny,Grozny,Grozny,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Kidnap-killing,Raid,Office/compound,Political,Unknown,Unknown,1 NGO national staff found murdered after being kidnapped along with her husband by group of armed men who raided their office.,Archived,Archived,Unknown
958,2009,8,HT,Haiti,West,Delmas,Delmas,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Road,Unknown,Unknown,Unknown,1 UN national staff injured when physically assaulted in a UN vehicle.,Yes,Focal Point,Unknown
877,2009,8,YE,Yemen,Sa'dah,Sa'dah,Sa'dah,0,0,0,15,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,15,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,15 RCS national staff kidnapped by rebel group.,Archived,Media,Unknown
878,2009,8,SO,Somalia,Bakool,Wajid,Wajid,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Raid,Office/compound,Unknown,Unknown,Unknown,1 UN national staff guard wounded in raid on offices.,Archived,Archived,Unknown
879,2009,8,SO,Somalia,Banadir,Banadir,Mogadishu,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Office/compound,Unknown,Unknown,Unknown,1 NGO national staff shot by unknown assailants as he sat outside the office of the organization in the IDPs camps on the outskirts of Mogadishu.,Archived,Media,Unknown
926,2009,8,UG,Uganda,Northern,Kotido,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Public location,Unknown,Unknown,Unknown,1 INGO national staff assaulted by a military officer outside a bar- no additional details provided.,Yes,Focal Point,Unknown
945,2009,8,SD,Sudan,South Darfur,Nyala Janoub,Nyala,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Individual attack,Public location,Incidental,Unknown,Unknown,1 UN national staff injured during an armed robbery in a store.,Yes,Focal Point,Unknown
915,2009,8,AF,Afghanistan,Kandahar,Kandahar,Kandahar,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shelling,Combat/Crossfire,Home,Unknown,Unknown,Unknown,1 ICRC national staff killed at home during a shelling,Yes,Focal Point,Unknown
880,2009,8,AF,Afghanistan,Faryab,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Road,Incidental,Non-state armed group: National,Taliban,1 INGO national staff killed when their vehicle was caught in crossfire between Taliban and militias.,Archived,Media,Non-state Armed Group
966,2009,9,UG,Uganda,Northern,Kotido,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Public location,Unknown,Unknown,Unknown,1 INGO national staff injured when physically assaulted by a military office and his colleagues outside a bar.,Yes,Focal Point,Unknown
1270,2009,9,CD,DR Congo,North Kivu,Butembo,Butembo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,1 INGO national staff shot dead in Butembo by unidentified armed men at 10 p.m. on 6 September.,Yes,Focal Point,Unknown
1112,2009,9,SD,Sudan,South Darfur,Nyala Janoub,Between Manewashi and Nyala,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,One driver shot and seriously wounded when an INGO convoy of two vehicles was ambushed. The incident occurred a few hundred metres from a GoS checkpoint. The perpetrators robbed the passengers of cash and fled.,Yes,Official Report,Unknown
941,2009,9,SD,Sudan,Western Bahr el Ghazal,Wau,Wau,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Unknown,Unknown,Host State,Military Police,I UN national staff physically assaulted and injured by a military police officer.,Yes,Focal Point,State Actor
914,2009,9,IQ,Iraq,Ninewa,Al-Mosul,Mosul,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,1 NGO national staff killed when he was ambushed and shot dead near his home.,Archived,Media,Unknown
921,2009,9,AF,Afghanistan,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1 INGO national staff killed- no additional details provided.,Yes,Focal Point,Unknown
881,2009,9,CF,Central African Republic,Haut-Mbomou,Unknown,Unknown,0,8,0,0,0,0,3,2,3,8,0,0,0,0,3,2,3,8,3,0,5,Unknown,Ambush,Road,Unknown,Non-state armed group: Regional,Lord's Resistance Army (LRA),3 INGO national staff killed and 2 INGO national staff wounded and 3 INGO staff missing when LRA attacked the INGO's vehicle.,Archived,Media,Non-state Armed Group
940,2009,9,PK,Pakistan,FATA,Mohmand,Unknown,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Unknown,Unknown,Unknown,Unknown,1 UN national staff injured when physically assaulted.,Yes,Focal Point,Unknown
868,2009,9,CD,DR Congo,South Kivu,Unknown,Unknown,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,2,2,0,0,Bodily assault,Ambush,Road,Unknown,Unknown,Unknown,"1 INGO national staff killed and 1 INGO national staff kidnapped. Returning from a supervisory visit to a shelter construction site, a vehicle containing two INGO national workers was traveling in a convoy with other civilian vehicles when unidentified gunmen attacked the group. During the attack, the INGO driver was taken and has now been reported safe by the INGO. The other worker was severely beaten and left on the side of the road. The victim was able to crawl for help to the nearby village, and later died while en route to a hospital.",Archived,Archived,Unknown
882,2009,10,PK,Pakistan,Federal Capital Territory,Islamabad,Islamabad,9,0,0,0,0,0,4,4,0,8,1,0,0,1,5,4,0,9,3,2,4,Body-borne IED,Raid,Office/compound,Political,Non-state armed group: National,Taliban,Four UN national staff and 1 UN international (Iraqi) staff killed and 4 UN national staff seriously injured in Taliban suicide attack on offices.,Archived,Media,Non-state Armed Group
952,2009,10,SO,Somalia,Banadir,Banadir,Mogadishu,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,1,1,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,2 UN national staff contracted drivers shot and killed during an ambush.,Yes,Focal Point,Unknown
927,2009,10,PK,Pakistan,Khyber Pakhtunkhwa,Unknown,Unknown,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Incidental,Unknown,Unknown,1 INGO national staff of a partner organization abducted in a local dispute- held one night after the issue was resolved through local jirgas- no additional details provided.,Yes,Focal Point,Unknown
1113,2009,10,SD,Sudan,West Darfur,Ag Geneina,Ag Geneina,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Custody,Unknown,Unknown,Unknown,"One INGO national staff was beaten and taken into custody by GoS police for unknown reasons. After arrival at the police station, he was immediately released. The staff member was brought to the clinic after he complained of pain in the head. No reason was given for his arrest despite inquiries.
",Yes,Official Report,Unknown
944,2009,10,SD,Sudan,South Kordofan,Kadugli,Kadugli,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,1 UN national staff shot in the leg while driving to work.,Yes,Focal Point,Unknown
869,2009,10,SD,Sudan,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Economic,Unknown,Unknown,"1 IFRC international (French/British) staff kidnapped from Darfur by a group of armed men who later demanded $1 million ransom. Released, 18 March 2010.
",Archived,Archived,Unknown
883,2009,10,TD,Chad,N'Djamena,N'Djamena,N'Djamena,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 UN national staff of a NGO partner killed and 1 UN national staff driver wounded in their vehicle by bandits.,Archived,Media,Unknown
884,2009,10,AF,Afghanistan,Kabul,Unknown,Unknown,12,0,0,0,0,0,0,0,0,0,3,9,0,12,3,9,0,12,1,2,9,Body-borne IED,Raid,Office/compound,Political,Non-state armed group: National,Taliban,"3 UN international (1 Filipino, 1 Liberian, 1 Ethiopian) staff killed and 9 UN international staff wounded in a Taliban suicide bomber attack on a guest house in Kabul.",Yes,Official Report,Non-state Armed Group
928,2009,11,UG,Uganda,Northern,Kotido,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,1 INGO national staff wounded when shot while on a motorbike- no additional details provided.,Yes,Focal Point,Unknown
885,2009,11,ID,Indonesia,Aceh,Unknown,Unknown,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,"1 IFRC international (German) staff wounded in a drive-by shooting. Motivation unclear.
",Archived,Media,Unknown
886,2009,11,TD,Chad,Lac,Kaya,Kawa,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Unknown,Project site,Political,Unknown,Unknown,"1 ICRC international (French) staff kidnapped by armed men in eastern Chad in the village of Kawa, near the border with Sudan. Released, 6 February.",Archived,Media,Unknown
1114,2009,11,SD,Sudan,North Darfur,Al Fasher,Al Fasher,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Bodily assault,Individual attack,Office/compound,Unknown,Unknown,Unknown,One INGO staff member was injured and suffered a mild concussion when a piece of brick was thrown through a window of an INGO guest house.,Yes,Official Report,Unknown
887,2009,11,YE,Yemen,Sana'a,Arhab,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Political,Unknown,Unknown,1 INGO international (Japanese) staff kidnapped by local tribesmen for leverage to have clansmen released; viticim released 7 days later.,Archived,Media,Unknown
888,2009,11,CF,Central African Republic,Vakaga,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,Kidnapping,Unknown,Unknown,Political,Unknown,Unknown,"2 INGO international (French) staff kidnapped- those responsible claim not targetting aid workers but rather the French. Released, 14 March.",Archived,Media,Unknown
889,2009,11,ML,Mali,Gao,Menaka,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Raid,Public location,Political,Non-state armed group: Global,Al-Qaeda,1 INGO International staff kidnapped from hotel by al-Qaeda group looking to exchange for release of 4 prisoners. Released in Feb 2010.,Archived,Media,Non-state Armed Group
890,2009,11,PH,Philippines,Northern Mindanao,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,1 UN national staff shot and later died.,Archived,Media,Unknown
891,2009,11,AF,Afghanistan,Takhar,Farkhar,Unknown,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown,Unknown,Unknown,1 national RC worker in Takhar province of northern Afghanistan shot and killed outside mosque.,Archived,Media,Unknown
1271,2009,11,CD,DR Congo,North Kivu,Beni,Beni,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,1 LNGO staff (driver) shot dead in Beni around midnight on 27 November,Archived,Archived,Unknown
892,2009,11,MR,Mauritania,Inchiri,Akjoujt,Chelkhett Legtouta,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,2,1,0,Kidnapping,Ambush,Road,Political,Unknown,Unknown,"3 INGO international (Spanish) staff kidnapped when they became separated from a convoy carrying supplies- one had been shot 3 times in the leg trying to escape. One victim released March 2010, the other two in August 2010.",Archived,Media,Unknown
962,2009,12,CD,DR Congo,North Kivu,Butembo,Butembo,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 UN national staff contracted driver was injured during a convoy attack.,Yes,Focal Point,Unknown
1274,2009,12,CD,DR Congo,North Kivu,Rutshuru,Kitchanga,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,One INGO national staff shot dead in Kitchanga Centre at 7:45 p.m. on 12 December.,Yes,Focal Point,Unknown
893,2009,12,AF,Afghanistan,Paktia,Unknown,Unknown,0,0,0,0,5,0,4,0,0,4,1,0,0,1,5,0,0,5,0,0,5,Unknown,Unknown,Office/compound,Unknown,Unknown,Unknown,1 NGO international staff and 4 NGO national staff killed in explosion at the office of an aid agency.,Archived,Media,Unknown
1275,2009,12,CD,DR Congo,North Kivu,Goma,Goma,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Unknown,Unknown,Unknown,One INGO national staff shot dead 100 m next to his house on 17 December around 5 a.m.,Yes,Focal Point,Unknown
894,2009,12,SO,Somalia,Hiraan,Beledweyne,Beledweyne,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,1 UN national staff shot and killed.,Yes,Focal Point,Unknown
895,2009,12,AF,Afghanistan,Kandahar,Kandahar,Kandahar,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Vehicle-born IED,Combat/Crossfire,Unknown,Incidental,Unknown,Unknown,1 UN national staff killed when suicide bomber detonated device as he passed on his motorcycle. UN agency does not believe victim was the intended target of the blast.,Yes,Official Report,Unknown
1077,2009,12,SO,Somalia,Gedo,Unknown,Unknown,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Home,Unknown,Unknown,Unknown,The head of a local NGO was shot and killed by unidentified gunmen in his house overnight. The man had just returned from a trip to Nairobi. Motive unclear.,Archived,Media,Unknown
964,2010,1,ET,Ethiopia,Shabelle,Godey City,Gode,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Unknown,Political,Host state,Ethiopian Defense Forces,1 UN national staff injured when physically assaulted by EDF military forces for carrying a VHF radio.,Yes,Focal Point,State Actor
896,2010,1,AF,Afghanistan,Uruzgan,Trinkot ,Kahriz ,0,5,0,0,0,0,3,2,0,5,0,0,0,0,3,2,0,5,0,0,5,Landmine ,Ambush,Road,Incidental,Unknown,Unknown,Three INGO national staff were killed and two INGO national staff injured when their vehicle ran over a land mine in Uruzgan province.,Pending,Media,Unknown
898,2010,1,SO,Somalia,Banadir,Banadir,Sana,0,0,0,0,3,0,1,0,2,3,0,0,0,0,1,0,2,3,1,0,2,Kidnap-killing,Unknown,Unknown,Unknown,Unknown,Unknown,"3 local staff of a local NGO were kidnapped (2 others were also taken but for less than 24 hrs); the body of one, a long time security guard for the organisation, was found abandoned in Mogadishu with hands tied and shot. The other two were tortured and released after negotiations on Jan 18.",Yes,Focal Point,Unknown
899,2010,1,HT,Haiti,West,Port au Prince,Port au Prince,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,Shooting,Individual attack,Project site,Unknown,Unknown,Unknown,2 INGO international staff (Dominican) staff shot and wounded while distributing aid.,Pending,Media,Unknown
900,2010,1,HT,Haiti,West,Port au Prince,Port au Prince,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Shooting,Individual attack,Project site,Unknown,Unknown,Unknown,1 NGO national staff shot while delivering corpses to a cemetary.,Pending,Media,Unknown
901,2010,1,IQ,Iraq,Baghdad,Al-Adhamiyah,Unknown,0,0,0,0,3,0,2,1,0,3,0,0,0,0,2,1,0,3,2,1,0,Shooting,Raid,Office/compound,Political,Unknown,Unknown,"5 people shot at the offices of a local NGO in Baghdad. Three of them appear to have been staff employed by the organisation; the other two were visiting relatives. Of these three, two were killed and one (the head of the organisation) was wounded. Two security guards who were member of the Iraqi security forces were also wounded; they are not included here.",Pending,Media,Unknown
1073,2010,1,YE,Yemen,Sa'dah,Sa'dah,Sa'dah,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,A UN-contracted truck driver was attacked while on the road and seriously injured.,Yes,Focal Point,Unknown
902,2010,1,AF,Afghanistan,Badghis,Unknown,Unknown,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Unknown,Ambush,Public location,Unknown,Unknown,Unknown,"A convoy of contract transporter's trucks was attacked while parked overnight at an Aghan National Police checkpoint. One driver was injured, three trucks damaged and one truck seized by attackers.",Yes,Focal Point,Unknown
922,2010,2,NI,Nicaragua,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1 INGO national staff wounded- no additional details provided.,Yes,Focal Point,Unknown
923,2010,2,CD,DR Congo,South Kivu,Kalehe,Matanda,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Ambush,Road,Unknown,Unknown,Unknown,One INGO national staff wounded during ambush while in convoy with another (UN) vehicle.,Yes,Focal Point,Unknown
907,2010,2,UG,Uganda,Karamoja,Unknown,Unknown,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,1,1,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"1 INGO national staff driver was injured and 1 international consultant for the INGO (American) was injured when armed men in the Karamoja region opened fire on a group of vehicles (an INGO vehicle and a rented vehicle). The rental car driver, a police officer and a local official in the second vehicle were killed after their vehicle did not exit the ambush area (deaths not included in the database).",Pending,Media,Unknown
908,2010,2,KE,Kenya,Nairobi,Nairobi,Nairobi,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Economic,Unknown,Unknown,1 INGO international staff (Canadian) kidnapped after dropping off their child at school. Victim held for ransom and later resuced on 20 Feb. by police in a undercover operation.,Pending,Media,Unknown
1057,2010,2,KE,Kenya,Central,Nyeri,"Olenton, Nyeri",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic,Unknown,Unknown,"1 guard for an INGO was hospitalised after being hacked with machetes by a gang of thieves when they attacked the organisation's office at night during a black out. They demanded to be shown where the motorbikes were, and attacked the guard when they could not find them immediately.",Yes,Focal Point,Unknown
909,2010,2,PK,Pakistan,Balochistan,Unknown,Unknown,0,4,0,0,0,0,1,0,3,4,0,0,0,0,1,0,3,4,4,0,0,Kidnap-killing,Ambush,Road,Economic,Non-state armed group: National,Taliban,4 INGO national staff including one driver kidnapped after their vehicle was stopped on the road by armed men. 1 INGO national staff driver reported killed 15 June by Taliban after not receiving ransom. Three remaining staff released on 14 July.,Pending,Media,Non-state Armed Group
1041,2010,2,AF,Afghanistan,Kabul,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Raid,Public location,Political,Non-state armed group: Unknown,Not applicable,"1 INGO national staff member was critically injured when suspected members of armed opposition groups launched an attack on the Noor Guest House, Park Residence Guest House and Safi Landmark Hotel in Kabul",Yes,Focal Point,Non-state Armed Group
